Figure 11. Sulfur ion production rate from X-ray producing charge exchange collisions combined with X-ray producing direct excitation collisions of each ion charge state vs. altitude from Juno’s PJ 7 pass.  Also included is the altitude integrated production rate of each charge state displayed.  It is evident from the charge states obtained that X-rays will be produced.

 Altitude integrated photon production [photons cm^-2 s^-1] as a function of charge state.
 ΔAlt [km]        S        S+       S2+       S3+       S4+       S5+       S6+       S7+       S8+       S9+      S10+      S11+      S12+      S13+      S14+      S15+      S16+
     2.00  2.15E+09  1.96E+09  7.54E+08  2.60E+08  8.56E+07  5.34E+07  3.75E+06  7.29E+05  1.33E+05  2.04E+04  2.46E+03  3.64E+02  7.66E+01  1.66E+01  0.00E+00  0.00E+00  0.00E+00

 Photon production [photons cm^-3 s^-1] as a function of altitude and charge state.
 Alt [km]         S        S+       S2+       S3+       S4+       S5+       S6+       S7+       S8+       S9+      S10+      S11+      S12+      S13+      S14+      S15+      S16+ 
   508.00  2.96E+01  3.13E+01  1.43E+01  6.01E+00  2.21E+00  1.52E+00  1.20E-01  2.49E-02  4.68E-03  7.09E-04  8.80E-05  1.09E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   506.00  3.02E+01  3.19E+01  1.45E+01  6.11E+00  2.24E+00  1.54E+00  1.21E-01  2.50E-02  4.65E-03  6.54E-04  6.02E-05  8.57E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   504.00  3.08E+01  3.25E+01  1.48E+01  6.18E+00  2.26E+00  1.56E+00  1.22E-01  2.55E-02  4.60E-03  6.81E-04  7.75E-05  7.05E-06  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   502.00  3.15E+01  3.31E+01  1.51E+01  6.29E+00  2.29E+00  1.58E+00  1.24E-01  2.54E-02  4.72E-03  6.97E-04  7.08E-05  1.09E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   500.00  3.22E+01  3.38E+01  1.54E+01  6.41E+00  2.33E+00  1.61E+00  1.25E-01  2.54E-02  4.66E-03  6.95E-04  6.57E-05  5.71E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   498.00  3.30E+01  3.46E+01  1.57E+01  6.51E+00  2.37E+00  1.63E+00  1.28E-01  2.63E-02  4.70E-03  6.83E-04  6.87E-05  8.57E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   496.00  3.37E+01  3.53E+01  1.60E+01  6.62E+00  2.41E+00  1.65E+00  1.28E-01  2.65E-02  4.85E-03  6.52E-04  6.91E-05  7.61E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   494.00  3.44E+01  3.60E+01  1.63E+01  6.73E+00  2.45E+00  1.68E+00  1.31E-01  2.62E-02  4.66E-03  6.68E-04  7.22E-05  5.71E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   492.00  3.51E+01  3.68E+01  1.66E+01  6.84E+00  2.49E+00  1.70E+00  1.31E-01  2.64E-02  4.75E-03  7.14E-04  8.89E-05  1.31E-05  1.90E-06  1.90E-06  0.00E+00  0.00E+00  0.00E+00
   490.00  3.60E+01  3.76E+01  1.69E+01  6.96E+00  2.52E+00  1.73E+00  1.33E-01  2.64E-02  4.58E-03  6.18E-04  6.65E-05  1.09E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   488.00  3.68E+01  3.84E+01  1.73E+01  7.09E+00  2.56E+00  1.75E+00  1.34E-01  2.67E-02  4.75E-03  6.63E-04  6.24E-05  3.81E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   486.00  3.76E+01  3.92E+01  1.76E+01  7.20E+00  2.59E+00  1.78E+00  1.36E-01  2.73E-02  4.84E-03  6.71E-04  6.17E-05  1.09E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   484.00  3.84E+01  4.00E+01  1.79E+01  7.30E+00  2.64E+00  1.80E+00  1.37E-01  2.75E-02  4.88E-03  6.69E-04  7.84E-05  1.28E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   482.00  3.93E+01  4.09E+01  1.83E+01  7.43E+00  2.67E+00  1.83E+00  1.38E-01  2.75E-02  5.02E-03  7.56E-04  8.05E-05  8.95E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   480.00  4.02E+01  4.18E+01  1.86E+01  7.57E+00  2.72E+00  1.85E+00  1.41E-01  2.76E-02  4.78E-03  6.41E-04  8.40E-05  9.90E-06  2.86E-06  1.90E-06  0.00E+00  0.00E+00  0.00E+00
   478.00  4.12E+01  4.28E+01  1.91E+01  7.70E+00  2.77E+00  1.88E+00  1.42E-01  2.79E-02  4.85E-03  6.49E-04  6.32E-05  3.81E-06  9.52E-07  9.52E-07  0.00E+00  0.00E+00  0.00E+00
   476.00  4.22E+01  4.37E+01  1.94E+01  7.83E+00  2.81E+00  1.91E+00  1.43E-01  2.80E-02  4.77E-03  6.60E-04  7.50E-05  1.04E-05  3.81E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00
   474.00  4.31E+01  4.46E+01  1.98E+01  7.96E+00  2.85E+00  1.94E+00  1.44E-01  2.82E-02  4.86E-03  6.77E-04  7.37E-05  9.33E-06  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   472.00  4.41E+01  4.57E+01  2.02E+01  8.09E+00  2.89E+00  1.96E+00  1.47E-01  2.84E-02  4.82E-03  6.70E-04  6.51E-05  8.95E-06  9.52E-07  9.52E-07  0.00E+00  0.00E+00  0.00E+00
   470.00  4.52E+01  4.68E+01  2.06E+01  8.24E+00  2.94E+00  2.00E+00  1.49E-01  2.86E-02  4.87E-03  6.16E-04  6.21E-05  9.72E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   468.00  4.64E+01  4.78E+01  2.11E+01  8.39E+00  2.99E+00  2.03E+00  1.50E-01  2.85E-02  4.54E-03  5.48E-04  5.48E-05  1.90E-06  2.86E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00
   466.00  4.75E+01  4.89E+01  2.15E+01  8.52E+00  3.03E+00  2.05E+00  1.51E-01  2.90E-02  4.81E-03  6.56E-04  6.95E-05  1.09E-05  3.81E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00
   464.00  4.86E+01  5.00E+01  2.19E+01  8.66E+00  3.07E+00  2.08E+00  1.53E-01  2.90E-02  4.85E-03  6.95E-04  6.15E-05  7.61E-06  2.86E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   462.00  4.98E+01  5.11E+01  2.23E+01  8.79E+00  3.11E+00  2.10E+00  1.54E-01  2.91E-02  4.71E-03  5.83E-04  4.95E-05  5.71E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   460.00  5.11E+01  5.25E+01  2.28E+01  8.95E+00  3.16E+00  2.13E+00  1.56E-01  2.90E-02  4.65E-03  5.91E-04  5.16E-05  8.00E-06  2.29E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   458.00  5.24E+01  5.37E+01  2.33E+01  9.09E+00  3.22E+00  2.16E+00  1.57E-01  2.92E-02  4.84E-03  6.67E-04  5.05E-05  9.33E-06  2.86E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   456.00  5.37E+01  5.49E+01  2.38E+01  9.27E+00  3.26E+00  2.19E+00  1.59E-01  2.93E-02  4.63E-03  5.68E-04  4.97E-05  2.29E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   454.00  5.50E+01  5.61E+01  2.42E+01  9.39E+00  3.31E+00  2.22E+00  1.59E-01  2.94E-02  4.73E-03  5.77E-04  5.77E-05  7.05E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   452.00  5.63E+01  5.74E+01  2.48E+01  9.56E+00  3.36E+00  2.24E+00  1.60E-01  2.95E-02  4.68E-03  5.98E-04  5.10E-05  3.81E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   450.00  5.79E+01  5.90E+01  2.53E+01  9.73E+00  3.42E+00  2.28E+00  1.61E-01  2.92E-02  4.49E-03  5.45E-04  5.56E-05  7.61E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   448.00  5.95E+01  6.04E+01  2.59E+01  9.92E+00  3.46E+00  2.31E+00  1.63E-01  2.96E-02  4.48E-03  5.71E-04  4.98E-05  7.61E-06  9.52E-07  9.52E-07  0.00E+00  0.00E+00  0.00E+00
   446.00  6.10E+01  6.19E+01  2.64E+01  1.01E+01  3.52E+00  2.34E+00  1.64E-01  2.91E-02  4.51E-03  5.75E-04  5.50E-05  5.71E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   444.00  6.25E+01  6.33E+01  2.69E+01  1.02E+01  3.56E+00  2.36E+00  1.64E-01  2.91E-02  4.49E-03  5.15E-04  4.36E-05  2.86E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   442.00  6.42E+01  6.48E+01  2.75E+01  1.04E+01  3.61E+00  2.39E+00  1.65E-01  2.92E-02  4.39E-03  5.30E-04  5.29E-05  6.09E-06  9.52E-07  9.52E-07  0.00E+00  0.00E+00  0.00E+00
   440.00  6.60E+01  6.65E+01  2.81E+01  1.06E+01  3.66E+00  2.42E+00  1.67E-01  2.90E-02  4.30E-03  5.28E-04  5.39E-05  4.19E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   438.00  6.79E+01  6.83E+01  2.88E+01  1.08E+01  3.71E+00  2.45E+00  1.68E-01  2.90E-02  4.11E-03  4.86E-04  3.58E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   436.00  6.96E+01  6.98E+01  2.94E+01  1.09E+01  3.77E+00  2.47E+00  1.67E-01  2.89E-02  4.23E-03  4.82E-04  4.28E-05  2.86E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   434.00  7.14E+01  7.15E+01  2.99E+01  1.11E+01  3.81E+00  2.49E+00  1.68E-01  2.82E-02  4.02E-03  4.65E-04  3.12E-05  1.90E-06  9.52E-07  9.52E-07  0.00E+00  0.00E+00  0.00E+00
   432.00  7.34E+01  7.34E+01  3.06E+01  1.13E+01  3.87E+00  2.52E+00  1.68E-01  2.84E-02  3.99E-03  4.05E-04  3.58E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   430.00  7.58E+01  7.58E+01  3.14E+01  1.15E+01  3.93E+00  2.55E+00  1.69E-01  2.81E-02  3.90E-03  4.17E-04  3.50E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   428.00  7.83E+01  7.79E+01  3.22E+01  1.17E+01  4.00E+00  2.59E+00  1.70E-01  2.78E-02  3.85E-03  4.10E-04  2.84E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   426.00  8.04E+01  7.98E+01  3.28E+01  1.19E+01  4.04E+00  2.60E+00  1.69E-01  2.77E-02  3.73E-03  3.91E-04  3.89E-05  2.29E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   424.00  8.23E+01  8.14E+01  3.34E+01  1.20E+01  4.07E+00  2.62E+00  1.68E-01  2.67E-02  3.57E-03  3.86E-04  2.30E-05  3.24E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   422.00  8.45E+01  8.35E+01  3.40E+01  1.22E+01  4.12E+00  2.63E+00  1.67E-01  2.64E-02  3.50E-03  3.41E-04  3.46E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   420.00  8.74E+01  8.59E+01  3.49E+01  1.24E+01  4.18E+00  2.65E+00  1.66E-01  2.60E-02  3.35E-03  3.27E-04  1.50E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   418.00  9.04E+01  8.87E+01  3.58E+01  1.26E+01  4.24E+00  2.69E+00  1.67E-01  2.55E-02  3.15E-03  3.06E-04  2.74E-05  5.14E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   416.00  9.30E+01  9.10E+01  3.65E+01  1.28E+01  4.28E+00  2.69E+00  1.65E-01  2.48E-02  3.21E-03  3.05E-04  1.69E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   414.00  9.55E+01  9.31E+01  3.72E+01  1.29E+01  4.31E+00  2.69E+00  1.62E-01  2.40E-02  2.85E-03  2.64E-04  1.47E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   412.00  9.84E+01  9.55E+01  3.80E+01  1.31E+01  4.36E+00  2.70E+00  1.62E-01  2.36E-02  2.78E-03  2.51E-04  2.23E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   410.00  1.02E+02  9.84E+01  3.89E+01  1.33E+01  4.42E+00  2.72E+00  1.60E-01  2.31E-02  2.64E-03  2.62E-04  1.09E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   408.00  1.05E+02  1.01E+02  3.98E+01  1.35E+01  4.46E+00  2.73E+00  1.58E-01  2.23E-02  2.57E-03  2.00E-04  7.61E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   406.00  1.09E+02  1.04E+02  4.07E+01  1.37E+01  4.51E+00  2.72E+00  1.56E-01  2.16E-02  2.41E-03  2.08E-04  1.33E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   404.00  1.12E+02  1.07E+02  4.15E+01  1.39E+01  4.53E+00  2.72E+00  1.51E-01  2.04E-02  2.21E-03  1.91E-04  9.52E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   402.00  1.16E+02  1.10E+02  4.23E+01  1.41E+01  4.57E+00  2.71E+00  1.48E-01  1.92E-02  2.07E-03  1.90E-04  1.50E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   400.00  1.20E+02  1.13E+02  4.34E+01  1.43E+01  4.62E+00  2.71E+00  1.45E-01  1.86E-02  1.91E-03  1.37E-04  9.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   398.00  1.24E+02  1.17E+02  4.45E+01  1.45E+01  4.64E+00  2.69E+00  1.41E-01  1.74E-02  1.72E-03  1.28E-04  5.71E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   396.00  1.29E+02  1.20E+02  4.53E+01  1.46E+01  4.66E+00  2.66E+00  1.36E-01  1.64E-02  1.66E-03  1.32E-04  5.71E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   394.00  1.33E+02  1.23E+02  4.62E+01  1.47E+01  4.66E+00  2.62E+00  1.31E-01  1.56E-02  1.48E-03  8.76E-05  6.66E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   392.00  1.37E+02  1.27E+02  4.72E+01  1.49E+01  4.67E+00  2.59E+00  1.26E-01  1.42E-02  1.23E-03  9.80E-05  5.71E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   390.00  1.43E+02  1.31E+02  4.84E+01  1.51E+01  4.70E+00  2.55E+00  1.21E-01  1.33E-02  1.19E-03  7.60E-05  3.81E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   388.00  1.48E+02  1.35E+02  4.94E+01  1.53E+01  4.69E+00  2.50E+00  1.14E-01  1.21E-02  9.82E-04  6.91E-05  4.76E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   386.00  1.53E+02  1.39E+02  5.03E+01  1.53E+01  4.67E+00  2.42E+00  1.07E-01  1.10E-02  8.87E-04  6.26E-05  2.86E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   384.00  1.58E+02  1.42E+02  5.11E+01  1.54E+01  4.62E+00  2.35E+00  9.96E-02  9.74E-03  7.55E-04  4.04E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   382.00  1.65E+02  1.46E+02  5.22E+01  1.55E+01  4.59E+00  2.25E+00  9.09E-02  8.51E-03  6.07E-04  2.78E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   380.00  1.72E+02  1.52E+02  5.35E+01  1.56E+01  4.56E+00  2.17E+00  8.36E-02  7.44E-03  4.72E-04  2.70E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   378.00  1.79E+02  1.57E+02  5.47E+01  1.57E+01  4.51E+00  2.06E+00  7.61E-02  6.30E-03  3.89E-04  2.09E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   376.00  1.85E+02  1.61E+02  5.54E+01  1.57E+01  4.40E+00  1.92E+00  6.67E-02  5.24E-03  2.94E-04  1.18E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   374.00  1.91E+02  1.64E+02  5.60E+01  1.56E+01  4.25E+00  1.77E+00  5.79E-02  4.18E-03  2.29E-04  8.00E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   372.00  1.99E+02  1.68E+02  5.69E+01  1.55E+01  4.10E+00  1.61E+00  4.92E-02  3.27E-03  1.49E-04  2.86E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   370.00  2.08E+02  1.75E+02  5.81E+01  1.55E+01  3.96E+00  1.46E+00  4.11E-02  2.55E-03  9.81E-05  4.76E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   368.00  2.18E+02  1.80E+02  5.92E+01  1.54E+01  3.76E+00  1.28E+00  3.29E-02  1.81E-03  6.72E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   366.00  2.26E+02  1.84E+02  5.96E+01  1.51E+01  3.47E+00  1.08E+00  2.47E-02  1.27E-03  3.56E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   364.00  2.33E+02  1.87E+02  5.97E+01  1.47E+01  3.13E+00  8.76E-01  1.81E-02  8.22E-04  2.49E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   362.00  2.42E+02  1.90E+02  5.96E+01  1.41E+01  2.77E+00  6.79E-01  1.21E-02  4.85E-04  9.90E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   360.00  2.50E+02  1.93E+02  5.93E+01  1.35E+01  2.38E+00  5.01E-01  7.69E-03  2.66E-04  4.76E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   358.00  2.55E+02  1.93E+02  5.81E+01  1.25E+01  1.94E+00  3.40E-01  4.23E-03  1.49E-04  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   356.00  2.53E+02  1.88E+02  5.56E+01  1.12E+01  1.49E+00  2.12E-01  2.07E-03  5.41E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   354.00  2.47E+02  1.81E+02  5.21E+01  9.77E+00  1.09E+00  1.24E-01  9.53E-04  2.27E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   352.00  2.35E+02  1.71E+02  4.81E+01  8.20E+00  7.67E-01  6.71E-02  3.71E-04  6.66E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   350.00  2.21E+02  1.59E+02  4.33E+01  6.62E+00  5.21E-01  3.69E-02  1.59E-04  3.81E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   348.00  2.04E+02  1.44E+02  3.77E+01  5.11E+00  3.39E-01  1.93E-02  5.13E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   346.00  1.82E+02  1.24E+02  3.11E+01  3.76E+00  2.09E-01  9.50E-03  2.17E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   344.00  1.56E+02  1.02E+02  2.42E+01  2.64E+00  1.24E-01  4.82E-03  6.48E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   342.00  1.26E+02  7.83E+01  1.77E+01  1.76E+00  6.95E-02  2.25E-03  8.09E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   340.00  9.34E+01  5.54E+01  1.20E+01  1.09E+00  3.67E-02  9.89E-04  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   338.00  6.23E+01  3.54E+01  7.32E+00  6.19E-01  1.84E-02  4.66E-04  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   336.00  3.74E+01  2.05E+01  4.09E+00  3.18E-01  8.26E-03  1.59E-04  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   334.00  2.11E+01  1.08E+01  2.03E+00  1.44E-01  3.21E-03  6.84E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   332.00  1.06E+01  4.81E+00  8.06E-01  5.00E-02  8.82E-04  1.75E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   330.00  3.99E+00  1.43E+00  1.85E-01  8.41E-03  1.15E-04  2.86E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   328.00  5.72E-01  1.34E-01  9.18E-03  1.29E-04  3.81E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   326.00  1.01E-03  1.70E-04  1.05E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   324.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   322.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   320.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   318.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   316.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   314.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   312.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   310.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   308.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   306.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   304.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   302.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   300.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   298.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   296.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   294.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   292.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
